gender,vertical,fabric_category,brand,usage,brick,product,sub_product,target_audience,fit,standard_size,barcode_size,garment_waist,inseam_length,to_fit_waist,across_shoulder,chest,front_length,to_fit_foot_length,outseam length,sleeve_length,outseam_length,Sleeve length,full_sleeve_length,half_sleeve_length,long_sleeve_length,short_sleeve_length,quarter_sleeve_length,to__waist,to__foot_length
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Loose and Tapered,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Loose and Tapered,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Loose and Tapered,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Loose and Tapered,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Loose and Tapered,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Loose and Wide,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Loose and Wide,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Loose and Wide,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Loose and Wide,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Loose and Wide,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Bootcut,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Bootcut,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Bootcut,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Bootcut,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Bootcut,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Flare,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Flare,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Flare,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Flare,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Flare,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Straight,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Straight,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Straight,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Straight,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Straight,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Tapered,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Tapered,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Tapered,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Tapered,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Tapered,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Wide,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Wide,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Wide,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Wide,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular And Wide,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Bootcut,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Bootcut,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Bootcut,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Bootcut,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Bootcut,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Flare,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Flare,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Flare,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Flare,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Flare,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Straight,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Straight,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Straight,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Straight,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Straight,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Tapered,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Tapered,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Tapered,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Tapered,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Tapered,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Wide,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Wide,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Wide,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Wide,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Regular and Wide,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Bootcut,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Bootcut,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Bootcut,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Bootcut,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Bootcut,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Flare,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Flare,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Flare,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Flare,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Flare,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Straight,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Straight,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Straight,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Straight,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Straight,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Tapered,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Tapered,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Tapered,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Tapered,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Tapered,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Wide,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Wide,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Wide,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Wide,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed And Wide,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Bootcut,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Bootcut,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Bootcut,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Bootcut,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Bootcut,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Flare,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Flare,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Flare,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Flare,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Flare,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Straight,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Straight,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Straight,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Straight,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Straight,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Tapered,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Tapered,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Tapered,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Tapered,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Tapered,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Wide,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Wide,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Wide,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Wide,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Core,Relaxed and Wide,XS,XS-81cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted And Bootcut,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted And Bootcut,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted And Bootcut,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted And Bootcut,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted And Flare,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted And Flare,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted And Flare,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted And Flare,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted And Straight,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted And Straight,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted And Straight,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted And Straight,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted And Tapered,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted And Tapered,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted And Tapered,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted And Tapered,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted And Wide,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted And Wide,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted And Wide,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted And Wide,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted and Bootcut,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted and Bootcut,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted and Bootcut,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted and Bootcut,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted and Flare,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted and Flare,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted and Flare,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted and Flare,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted and Straight,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted and Straight,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted and Straight,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted and Straight,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted and Tapered,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted and Tapered,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted and Tapered,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted and Tapered,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted and Wide,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted and Wide,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted and Wide,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Fitted and Wide,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Loose,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Loose,M,M-91cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Loose,S,S-86CM,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Loose,XL,XL-1.01m,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular,L,L-96cm,,,,,,,,,,,,,,,,,,
Women,Apparel,Woven,Freehand,Casual,Coordinates,Coordinates,Blazer And Pants,Mature,Regular,M,M-91cm,,,,,,,,,,,,,,,,,,
